id;the_geom;id;sub_area;type;types;flats;height;levels
buildings_lambert93.1259;MULTIPOLYGON (((912314.8552450973 6235714.133903458, 912313.9714738573 6235711.323795319, 912306.0671548403 6235714.06574569, 912306.9546035907 6235716.76473898, 912314.8552450973 6235714.133903458)));2237;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.1260;MULTIPOLYGON (((912271.4500553191 6234072.525986452, 912265.5658668444 6234075.668575262, 912268.2285542145 6234081.318416202, 912274.3493645256 6234078.406125001, 912271.4500553191 6234072.525986452)));2238;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.1261;MULTIPOLYGON (((912232.6545909336 6234551.6731912745, 912230.734973438 6234545.71423013, 912220.1274398873 6234548.9231908955, 912222.0433935053 6234554.993263422, 912232.6545909336 6234551.6731912745)));2239;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.1262;MULTIPOLYGON (((911139.2508297252 6235186.48608842, 911143.32179236 6235181.50315812, 911141.8134453202 6235180.341205087, 911137.9087569633 6235185.218369416, 911139.2508297252 6235186.48608842)));2243;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.1263;MULTIPOLYGON (((910792.7146463969 6235147.624431957, 910798.7873840365 6235148.602454568, 910800.048716412 6235142.414720014, 910793.983269179 6235141.214466173, 910792.7146463969 6235147.624431957)));2244;Boundary3;yes;yes;1;0.0;0
buildings_lambert93.1264;MULTIPOLYGON (((911610.3401710814 6235407.557940108, 911619.138178872 6235402.397411387, 911617.5889483489 6235400.01041058, 911609.0421845634 6235404.956752445, 911610.3401710814 6235407.557940108)));2246;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.1265;MULTIPOLYGON (((912188.6586930506 6234136.420374109, 912191.1991607442 6234140.842540306, 912197.6042380163 6234136.715973338, 912194.6608286204 6234132.169252955, 912188.6586930506 6234136.420374109)));2248;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.1266;MULTIPOLYGON (((911077.2255729423 6234564.978104297, 911079.4284565147 6234564.828048641, 911078.9595905883 6234556.803686868, 911077.0043103867 6234556.850646759, 911077.2255729423 6234564.978104297)));2250;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.1267;MULTIPOLYGON (((911682.368151566 6233822.487497526, 911681.8150074924 6233826.9187178565, 911689.0238127757 6233828.046237078, 911689.6582888862 6233823.617698287, 911682.368151566 6233822.487497526)));2251;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.1268;MULTIPOLYGON (((912621.6125936862 6235468.666941984, 912618.7404144426 6235464.456104767, 912616.5786131949 6235465.830574692, 912619.5320993984 6235470.044103561, 912621.6125936862 6235468.666941984)));2252;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.1269;MULTIPOLYGON (((911803.8218502766 6235049.642415894, 911793.1003932366 6235051.402214894, 911794.8216283725 6235060.914004914, 911805.6280472704 6235059.045776774, 911803.8218502766 6235049.642415894)));2253;Boundary2;yes;yes;1;0.0;0
buildings_lambert93.1270;MULTIPOLYGON (((912145.383151112 6234196.949186538, 912140.8787986459 6234187.901471072, 912136.155318563 6234190.415097722, 912140.3490695782 6234199.007603105, 912145.383151112 6234196.949186538)));2254;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.1271;MULTIPOLYGON (((912332.159187439 6235820.935802553, 912332.1403612957 6235819.044182277, 912324.0248778417 6235818.330830379, 912323.7148242365 6235820.322808556, 912332.159187439 6235820.935802553)));2255;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.1272;MULTIPOLYGON (((911946.0863437352 6233846.759007241, 911950.0713572014 6233846.890531194, 911950.2553701332 6233843.78198293, 911946.1077010466 6233843.645090586, 911946.0863437352 6233846.759007241)));2256;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.1273;MULTIPOLYGON (((911421.7336767167 6234040.823115459, 911421.7089093667 6234044.048144433, 911425.2021961738 6234044.274393287, 911425.6372454098 6234040.951636479, 911421.7336767167 6234040.823115459)));2259;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.1274;MULTIPOLYGON (((911738.6493011495 6234046.481815095, 911745.2109199722 6234047.47682851, 911746.0447110608 6234041.942511775, 911739.4720951641 6234041.280843669, 911738.6493011495 6234046.481815095)));2260;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.1275;MULTIPOLYGON (((911940.5826489882 6234413.103608239, 911945.0435931935 6234411.137364809, 911943.408597759 6234406.411485122, 911938.1307865088 6234408.462004333, 911940.5826489882 6234413.103608239)));2264;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.1276;MULTIPOLYGON (((912302.8817260676 6234914.3993811235, 912295.2649689764 6234918.263260835, 912296.57014137 6234920.642368178, 912303.9466308658 6234916.659309711, 912302.8817260676 6234914.3993811235)));2266;Boundary0;yes;yes;1;0.0;0
buildings_lambert93.1277;MULTIPOLYGON (((911602.3564856707 6233218.950788942, 911615.7568389138 6233215.054077636, 911613.0623131141 6233205.398930674, 911599.5879289934 6233209.0707358355, 911602.3564856707 6233218.950788942)));2268;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.1278;MULTIPOLYGON (((912462.7302809211 6235581.761598655, 912461.3623996025 6235578.824209601, 912457.6448471136 6235580.480950543, 912458.9277477867 6235583.526761865, 912462.7302809211 6235581.761598655)));2271;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.1279;MULTIPOLYGON (((911224.3323852938 6234468.257562371, 911221.316274458 6234468.380818848, 911221.1700704433 6234472.825431728, 911224.3451617995 6234472.818640499, 911224.3323852938 6234468.257562371)));2274;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.1280;MULTIPOLYGON (((911508.7434361386 6234654.373054884, 911509.1045114519 6234650.825410196, 911504.5654208721 6234650.230949964, 911503.8790817133 6234653.767880762, 911508.7434361386 6234654.373054884)));2276;Boundary2;yes;yes;1;0.0;0
buildings_lambert93.1281;MULTIPOLYGON (((911138.4226076351 6233872.323132827, 911142.3327861435 6233879.682034244, 911145.5666243093 6233877.897349884, 911141.7341213232 6233870.652236208, 911138.4226076351 6233872.323132827)));2279;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.1282;MULTIPOLYGON (((910898.149107585 6235421.943395361, 910900.858789561 6235423.700926013, 910903.0192143951 6235419.878684061, 910900.1469174903 6235418.115810666, 910898.149107585 6235421.943395361)));2280;Boundary3;yes;yes;1;0.0;0
buildings_lambert93.1283;MULTIPOLYGON (((912250.9254585168 6234117.120797459, 912247.6342212877 6234110.7827711515, 912241.761096579 6234113.59203562, 912245.0560104852 6234119.818943724, 912250.9254585168 6234117.120797459)));2283;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.1284;MULTIPOLYGON (((911321.6442055535 6234635.531820579, 911322.4180114913 6234639.228058417, 911325.7775980323 6234638.559979191, 911324.8448172351 6234634.747273258, 911321.6442055535 6234635.531820579)));2284;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.1285;MULTIPOLYGON (((911697.943520799 6233680.9520350415, 911695.5161336376 6233685.432712021, 911699.1099989782 6233687.55343927, 911701.873692441 6233682.750140741, 911697.943520799 6233680.9520350415)));2285;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.1286;MULTIPOLYGON (((911066.0151491379 6235237.804556412, 911069.2602109222 6235238.133706441, 911069.576250745 6235233.472232116, 911066.3311866052 6235233.143081921, 911066.0151491379 6235237.804556412)));2288;Boundary3;yes;yes;1;0.0;0
buildings_lambert93.1287;MULTIPOLYGON (((912338.5309362398 6235844.839635154, 912338.526813142 6235842.503560878, 912330.8068425081 6235842.13698677, 912330.6520404312 6235844.3565694485, 912338.5309362398 6235844.839635154)));2289;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.1288;MULTIPOLYGON (((911923.9683047739 6235276.522768558, 911927.4456217936 6235274.746548825, 911925.6152469517 6235271.0153643945, 911922.1379285197 6235272.791585171, 911923.9683047739 6235276.522768558)));2295;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.1289;MULTIPOLYGON (((912323.5017315897 6234426.198758854, 912319.1477110614 6234427.389624855, 912323.3934614173 6234439.321055538, 912327.7474748958 6234438.130192534, 912323.5017315897 6234426.198758854)));2297;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.1290;MULTIPOLYGON (((911852.3205199759 6234475.2640344845, 911860.5343867412 6234477.982230037, 911861.5375525106 6234469.783869653, 911855.0167091746 6234467.566475022, 911852.3205199759 6234475.2640344845)));2298;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.1291;MULTIPOLYGON (((912086.2889589685 6234169.524041136, 912080.6550852456 6234167.5581880845, 912079.476787051 6234171.190070719, 912085.1106578485 6234173.155922686, 912086.2889589685 6234169.524041136)));2300;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.1292;MULTIPOLYGON (((911701.3458653137 6234449.483606297, 911709.0895042258 6234449.182734146, 911708.6660884796 6234442.272150245, 911700.926104686 6234442.461907851, 911701.3458653137 6234449.483606297)));2301;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.1293;MULTIPOLYGON (((911113.2561100496 6233610.090977545, 911116.7067723403 6233614.097679668, 911119.3896876487 6233611.738682523, 911116.1830151215 6233607.739999767, 911113.2561100496 6233610.090977545)));2302;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.1294;MULTIPOLYGON (((911550.154245766 6233575.190453303, 911547.4101741817 6233571.985439735, 911543.2968837522 6233575.743221842, 911546.2109364683 6233578.7313599335, 911550.154245766 6233575.190453303)));2303;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.1295;MULTIPOLYGON (((911910.7922995856 6234716.3505721465, 911911.3742639422 6234708.583274614, 911902.2742178391 6234708.060477446, 911901.9325448878 6234715.946941291, 911910.7922995856 6234716.3505721465)));2304;Boundary0;yes;yes;1;0.0;0
buildings_lambert93.1296;MULTIPOLYGON (((912147.1295802937 6235277.441154704, 912148.7405336489 6235275.49214715, 912143.3400427944 6235271.420458195, 912141.81407037 6235273.261039626, 912147.1295802937 6235277.441154704)));2305;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.1297;MULTIPOLYGON (((911015.5171009841 6233943.256320881, 911019.5505181921 6233944.389982581, 911020.7428504436 6233940.31343678, 911016.5467795483 6233939.174429563, 911015.5171009841 6233943.256320881)));2306;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.1298;MULTIPOLYGON (((911224.0051265743 6234512.852249143, 911220.1018447418 6234512.723850691, 911219.7208080105 6234521.832629045, 911223.7017473909 6234522.074817525, 911224.0051265743 6234512.852249143)));2307;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.1299;MULTIPOLYGON (((911812.2763839094 6233374.149280366, 911815.3223449094 6233373.13737234, 911813.8349491495 6233368.861318239, 911810.8666545772 6233369.987025342, 911812.2763839094 6233374.149280366)));2309;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.1300;MULTIPOLYGON (((911677.4723625595 6234719.778049839, 911678.894327697 6234703.80699612, 911657.9404502743 6234702.337591797, 911656.6775059841 6234718.425126072, 911677.4723625595 6234719.778049839)));2310;Boundary2;yes;yes;1;0.0;0
buildings_lambert93.1301;MULTIPOLYGON (((911205.4398297067 6234874.31269305, 911215.0339578993 6234872.1811168855, 911211.0761704592 6234853.919579817, 911201.6519549207 6234855.834281616, 911205.4398297067 6234874.31269305)));2316;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.1302;MULTIPOLYGON (((912227.7857031205 6234169.415766779, 912230.3492246377 6234178.065693586, 912234.8660377151 6234176.880140515, 912232.2248713116 6234168.116409031, 912227.7857031205 6234169.415766779)));2317;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.1303;MULTIPOLYGON (((912336.8612381514 6234189.595856619, 912339.8885407378 6234189.139778768, 912338.5009180037 6234181.863524658, 912335.4736121478 6234182.319603192, 912336.8612381514 6234189.595856619)));2318;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.1304;MULTIPOLYGON (((911507.0150752414 6233582.223507518, 911505.8772733238 6233584.633235986, 911511.1397503363 6233590.479612711, 911512.913555365 6233588.535778042, 911507.0150752414 6233582.223507518)));2319;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.1305;MULTIPOLYGON (((911943.3773238396 6234271.703547343, 911949.0667131015 6234272.725605495, 911949.4721283448 6234269.568756831, 911943.4763456793 6234268.703439752, 911943.3773238396 6234271.703547343)));2320;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.1306;MULTIPOLYGON (((912160.7250295937 6234139.168206735, 912165.7182243128 6234135.884852273, 912160.6603891808 6234131.268287948, 912157.182965028 6234135.491616416, 912160.7250295937 6234139.168206735)));2321;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.1307;MULTIPOLYGON (((910674.3436029498 6234542.84812099, 910669.0057802207 6234541.783108668, 910667.8779652545 6234548.865156939, 910672.2654869421 6234549.12034327, 910674.3436029498 6234542.84812099)));2322;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.1308;MULTIPOLYGON (((911470.6551821876 6233739.4266690295, 911473.0458015038 6233736.057067094, 911468.3425704238 6233733.010047495, 911466.3549346796 6233736.504157346, 911470.6551821876 6233739.4266690295)));2323;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.1309;MULTIPOLYGON (((912233.2518084197 6234388.287011529, 912235.0125128268 6234394.129489916, 912237.1525378854 6234393.421569128, 912235.3178603795 6234387.354172638, 912233.2518084197 6234388.287011529)));2327;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.1310;MULTIPOLYGON (((912086.6766499263 6234921.825999188, 912087.3833425456 6234925.075178238, 912091.6483302461 6234924.103703075, 912090.9453100065 6234920.743409051, 912086.6766499263 6234921.825999188)));2330;Boundary0;yes;yes;1;0.0;0
buildings_lambert93.1311;MULTIPOLYGON (((911944.2931325622 6233281.127917441, 911943.2471642458 6233278.03438377, 911939.0485270706 6233279.430895671, 911940.085997029 6233282.535271808, 911944.2931325622 6233281.127917441)));2335;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.1312;MULTIPOLYGON (((911902.9572259738 6234327.211211222, 911895.4537193682 6234327.631015669, 911895.8592704012 6234337.544408402, 911903.277778117 6234337.2330359435, 911902.9572259738 6234327.211211222)));2338;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.1313;MULTIPOLYGON (((911651.4391317943 6234745.961240984, 911653.2771246072 6234724.775826875, 911637.527517757 6234723.478038849, 911635.929860739 6234744.78261308, 911651.4391317943 6234745.961240984)));2339;Boundary2;yes;yes;1;0.0;0
buildings_lambert93.1314;MULTIPOLYGON (((912322.8398283264 6234517.613038896, 912319.530520478 6234511.830567663, 912313.8869759155 6234515.0922826, 912317.1149686035 6234520.872061941, 912322.8398283264 6234517.613038896)));2340;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.1315;MULTIPOLYGON (((911896.2325176655 6233613.185610736, 911896.3885155953 6233615.860437232, 911904.8101428447 6233617.250684192, 911905.3560840616 6233614.276432841, 911896.2325176655 6233613.185610736)));2341;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.1316;MULTIPOLYGON (((911692.8221742404 6234312.938605057, 911704.8664473594 6234318.007593986, 911711.7333513822 6234302.327249534, 911699.3710952424 6234297.025292699, 911692.8221742404 6234312.938605057)));2342;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.1317;MULTIPOLYGON (((911269.1538961155 6234766.174648243, 911279.8711178352 6234762.077878412, 911270.7257547306 6234738.195057094, 911259.6795827609 6234742.392256263, 911269.1538961155 6234766.174648243)));2343;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.1318;MULTIPOLYGON (((911914.589687428 6235427.493174354, 911919.5817930336 6235424.209661766, 911918.6537908462 6235422.732972206, 911913.5027386151 6235425.900003946, 911914.589687428 6235427.493174354)));2344;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.1319;MULTIPOLYGON (((912330.7349197026 6234054.79712297, 912328.885020435 6234046.7269241875, 912323.1854713865 6234049.208148444, 912325.8743360247 6234056.527429388, 912330.7349197026 6234054.79712297)));2345;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.1320;MULTIPOLYGON (((912330.3985278227 6234818.311585262, 912337.2656917108 6234817.426320963, 912336.130014653 6234812.3831462385, 912329.3441601899 6234813.271100784, 912330.3985278227 6234818.311585262)));2346;Boundary0;yes;yes;1;0.0;0
buildings_lambert93.1321;MULTIPOLYGON (((912210.1775114565 6234278.512875341, 912214.283972112 6234277.424986345, 912212.9041124827 6234272.373750847, 912208.797648921 6234273.46164077, 912210.1775114565 6234278.512875341)));2350;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.1322;MULTIPOLYGON (((912552.7920711742 6235142.914728533, 912551.2798955045 6235139.416356969, 912544.757055638 6235142.203787163, 912546.2655556767 6235145.813271156, 912552.7920711742 6235142.914728533)));2354;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.1323;MULTIPOLYGON (((911356.4361805195 6234013.75675288, 911362.5437110335 6234016.1824952, 911366.1888972144 6234006.847414658, 911360.1590264351 6234004.535461061, 911356.4361805195 6234013.75675288)));2355;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.1324;MULTIPOLYGON (((911712.9068897795 6234022.273459909, 911715.2579758932 6234022.573445528, 911716.1510871325 6234017.708497715, 911714.0476365661 6234017.305439917, 911712.9068897795 6234022.273459909)));2359;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.1325;MULTIPOLYGON (((912215.512317985 6234316.620754083, 912217.1030761156 6234322.680085336, 912223.4235334968 6234321.109192814, 912221.9844055874 6234315.3885798985, 912215.512317985 6234316.620754083)));2360;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.1326;MULTIPOLYGON (((911833.4952186072 6233347.229037747, 911834.7552252163 6233352.721201916, 911838.3073676305 6233351.915102877, 911837.0473638278 6233346.42293797, 911833.4952186072 6233347.229037747)));2361;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.1327;MULTIPOLYGON (((912196.3175794418 6234742.243123459, 912204.9291481827 6234740.303005005, 912198.3430625175 6234708.049393041, 912189.5688217675 6234709.984146416, 912196.3175794418 6234742.243123459)));2363;Boundary0;yes;yes;1;0.0;0
